,coadd_object_id,ra,dec,z,err_z,flag_des,survey,flag_survey,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
528,955021221,333.633152,0.762645,0.3174,99.0,3,VVDS,3.0,22.757503509521484,21.83526039123535,21.53012466430664,21.232847213745117,21.09687042236328,0.04129616916179657,0.02403780072927475,0.02787199802696705,0.041491247713565826,0.12141051143407822
176,1278930519,36.659257,-4.374706,0.6136,99.0,3,VVDS,3.0,23.735166549682617,22.773876190185547,22.176729202270508,22.301095962524414,22.12897491455078,0.0988386943936348,0.051645711064338684,0.05800442025065422,0.12119998037815094,0.28061187267303467
2470,958074495,334.912751,0.917984,0.4716,99.0,4,VVDS,4.0,23.268308639526367,22.459138870239258,22.285364151000977,22.092056274414062,21.64984703063965,0.08232661336660385,0.054138462990522385,0.0681217834353447,0.10151520371437073,0.22821171581745148
4770,1278908754,36.60092,-4.13221,0.3707,99.0,4,VVDS,4.0,21.93153190612793,21.26961898803711,21.189544677734375,20.92298126220703,21.055316925048828,0.03077900968492031,0.020238121971488,0.031398966908454895,0.059805721044540405,0.13695812225341797
4050,955000862,333.476482,0.942482,0.551,99.0,3,VVDS,3.0,22.9810733795166,21.414783477783203,20.931495666503906,20.642290115356445,20.729557037353516,0.057970065623521805,0.01889622025191784,0.018620286136865616,0.029471464455127716,0.10152461379766464
3001,1278935589,36.658971,-4.434616,0.5854,99.0,4,VVDS,4.0,22.50771141052246,21.69689178466797,21.381723403930664,21.262922286987305,21.368778228759766,0.04177411273121834,0.025083279237151146,0.03308505564928055,0.06053200736641884,0.16595901548862457
5421,1394581932,53.047453,-27.93703,0.6175,99.0,3,VVDS,3.0,23.83908462524414,23.34200096130371,22.998239517211914,23.073287963867188,23.069963455200195,0.07353536784648895,0.06064388155937195,0.08499588817358017,0.15981562435626984,0.6438925862312317
3425,1278939050,36.476276,-4.472063,0.6109,99.0,3,VVDS,3.0,24.201772689819336,23.504295349121094,22.549150466918945,22.113378524780273,22.268573760986328,0.1307467818260193,0.09061586856842041,0.06718112528324127,0.08721280097961426,0.28416547179222107
572,955038341,333.745358,0.604574,0.5341,99.0,4,VVDS,4.0,21.757213592529297,20.381418228149414,19.79077911376953,19.450098037719727,19.279754638671875,0.027413368225097656,0.010489074513316154,0.009367328137159348,0.013163006864488125,0.039822522550821304
5099,1279103358,36.896929,-4.640315,0.2381,99.0,3,VVDS,3.0,23.11349105834961,22.495574951171875,22.315982818603516,22.408161163330078,22.27493667602539,0.056514155119657516,0.04064526781439781,0.06350001692771912,0.12413296848535538,0.3028922379016876
592,955032130,333.625756,0.663977,0.1814,99.0,4,VVDS,4.0,22.899625778198242,22.257434844970703,21.952184677124023,21.83363914489746,22.664287567138672,0.0581696517765522,0.043745990842580795,0.05176634341478348,0.08603700995445251,0.6766843199729919
5312,1278933993,36.490129,-4.414764,0.9691,99.0,3,VVDS,3.0,23.565582275390625,22.831750869750977,22.203845977783203,21.782936096191406,21.499156951904297,0.0913124680519104,0.05856839939951897,0.05769618973135948,0.08394582569599152,0.15805520117282867
3062,1278928572,36.699596,-4.352668,0.2003,99.0,4,VVDS,4.0,22.737804412841797,22.279150009155273,22.149316787719727,21.797927856445312,22.172731399536133,0.07888484746217728,0.06308931112289429,0.0990866869688034,0.14846527576446533,0.5108025670051575
3922,956255618,333.933149,0.93731,0.3494,99.0,4,VVDS,4.0,22.21217918395996,21.354337692260742,21.098508834838867,20.882701873779297,21.078752517700195,0.03202853351831436,0.020927218720316887,0.026362983509898186,0.041500240564346313,0.1493062973022461
2374,955058138,333.512162,0.420649,0.2113,99.0,4,VVDS,4.0,23.15077018737793,22.385623931884766,22.106416702270508,22.104591369628906,21.547937393188477,0.086600661277771,0.060423996299505234,0.07124654948711395,0.13721850514411926,0.2684014141559601
3064,1278927889,36.726718,-4.343848,0.6834,99.0,4,VVDS,4.0,23.17413330078125,22.473651885986328,22.066417694091797,22.165342330932617,21.98536491394043,0.09472879767417908,0.0610128752887249,0.07842253893613815,0.17196840047836304,0.3671261668205261
5941,1279107608,36.597971,-4.692183,0.8625,99.0,4,VVDS,4.0,24.21674346923828,23.274805068969727,22.15874481201172,21.819446563720703,21.40106201171875,0.18038463592529297,0.1006690189242363,0.0641176700592041,0.08299265801906586,0.1821981519460678
5564,1278932618,36.626107,-4.399601,0.632,99.0,4,VVDS,4.0,23.51803970336914,22.640365600585938,22.036287307739258,21.65036964416504,21.409774780273438,0.1036614254117012,0.05928991362452507,0.06020190566778183,0.08249644190073013,0.16484099626541138
4930,1278935943,36.776471,-4.437528,0.497,99.0,3,VVDS,3.0,25.2672176361084,23.202653884887695,22.31319236755371,21.933576583862305,21.714391708374023,0.409304141998291,0.08015698939561844,0.060906071215867996,0.08334900438785553,0.17075146734714508
6108,1278927420,36.82499,-4.3386,0.5264,99.0,4,VVDS,4.0,23.758689880371094,21.94697380065918,21.282976150512695,20.885570526123047,20.79183578491211,0.14028583467006683,0.031089020892977715,0.03181077912449837,0.04652953892946243,0.1058448925614357
2208,958146754,334.699684,0.238796,0.248,99.0,4,VVDS,4.0,21.861452102661133,21.249448776245117,21.10353660583496,20.982009887695312,20.929771423339844,0.029402760788798332,0.022753145545721054,0.029584789648652077,0.04995448514819145,0.18155479431152344
4961,1278930918,36.37555,-4.381111,0.3653,99.0,3,VVDS,3.0,22.810894012451172,21.089094161987305,20.577543258666992,20.295257568359375,20.096494674682617,0.07134891301393509,0.018991069868206978,0.02125140279531479,0.031588174402713776,0.07682102918624878
2492,956436664,333.969105,0.434595,0.1453,99.0,3,VVDS,3.0,22.37260627746582,21.890165328979492,21.7957820892334,21.803401947021484,21.587539672851562,0.028412843123078346,0.02450566180050373,0.0346413217484951,0.06553535908460617,0.19097143411636353
4220,955465544,334.465381,0.353473,0.7367,99.0,3,VVDS,3.0,23.8112850189209,22.952896118164062,22.400678634643555,22.485254287719727,22.003183364868164,0.10394512116909027,0.06275052577257156,0.057088010013103485,0.11273030191659927,0.2534789741039276
383,958157002,334.657057,0.144349,0.6305,99.0,3,VVDS,3.0,23.566530227661133,22.106176376342773,21.27497100830078,20.783000946044922,20.624561309814453,0.11694583296775818,0.036711014807224274,0.025475308299064636,0.033301882445812225,0.1067642793059349
852,958084691,334.886362,0.820321,0.371,99.0,3,VVDS,3.0,21.921052932739258,20.183645248413086,19.63813018798828,19.3088436126709,19.276203155517578,0.027212534099817276,0.007650353480130434,0.007455301471054554,0.010259777307510376,0.03255639225244522
1880,958095915,334.620126,0.71379,0.8812,99.0,3,VVDS,3.0,24.993064880371094,22.970495223999023,21.682342529296875,21.206193923950195,21.109378814697266,0.40728485584259033,0.08475598692893982,0.043391477316617966,0.04254011809825897,0.1693875640630722
370,956419679,334.461328,0.596656,0.8291,99.0,4,VVDS,4.0,24.496870040893555,22.08281707763672,20.79825210571289,20.209455490112305,20.049592971801758,0.34576478600502014,0.051473263651132584,0.024511663243174553,0.028024794533848763,0.08120841532945633
3785,955779815,334.444292,-0.215869,0.593,99.0,3,VVDS,3.0,23.62157440185547,22.56402015686035,22.216110229492188,22.042003631591797,21.61449432373047,0.1779327243566513,0.0897185429930687,0.08920212090015411,0.1398811936378479,0.3191806972026825
5887,1279106142,36.591556,-4.674503,0.2089,99.0,4,VVDS,4.0,22.780107498168945,22.202735900878906,21.966121673583984,21.737316131591797,22.566383361816406,0.05044540762901306,0.038318611681461334,0.05696956440806389,0.08447474241256714,0.4837421476840973
5497,1278948240,36.602858,-4.570657,0.903,99.0,3,VVDS,3.0,99.0,24.341930389404297,22.456443786621094,21.94264030456543,21.94840431213379,99.0,0.23978786170482635,0.06994826346635818,0.09094370156526566,0.20427389442920685
5462,1278925025,36.570267,-4.310895,1.0141,99.0,3,VVDS,3.0,23.4262752532959,23.33376121520996,22.881488800048828,22.878429412841797,22.1633358001709,0.06697826832532883,0.07795996963977814,0.08922161906957626,0.17794811725616455,0.23967596888542175
6294,956246342,333.983434,1.031129,0.4612,99.0,3,VVDS,3.0,22.96685028076172,22.036849975585938,21.82886505126953,21.62974739074707,21.98482894897461,0.054089125245809555,0.03125729039311409,0.03983180224895477,0.0650256872177124,0.3173469603061676
1105,1394563793,53.288518,-27.74721,0.7829,99.0,3,VVDS,3.0,23.484819412231445,22.508594512939453,21.59280776977539,21.247827529907227,21.19731330871582,0.07742148637771606,0.040959931910037994,0.032920241355895996,0.043045833706855774,0.18603281676769257
2068,954052827,333.46076,0.153839,0.6703,99.0,3,VVDS,3.0,22.717748641967773,22.158222198486328,22.065046310424805,21.66714859008789,20.993432998657227,0.07937134057283401,0.06165679916739464,0.08961276710033417,0.12279678136110306,0.1893833577632904
2361,958072321,334.680527,0.939286,0.4064,99.0,3,VVDS,3.0,23.06919288635254,22.239898681640625,21.94239044189453,21.72124671936035,22.514781951904297,0.059006743133068085,0.03581548482179642,0.042122311890125275,0.06400188058614731,0.5819381475448608
5091,1279109098,36.68612,-4.710018,0.7954,99.0,4,VVDS,4.0,23.602571487426758,21.990962982177734,20.806909561157227,20.480607986450195,20.368457794189453,0.09196505695581436,0.027989443391561508,0.017179984599351883,0.023283634334802628,0.06277188658714294
1336,954458332,333.701308,-0.007535,0.7312,99.0,3,VVDS,3.0,24.67948341369629,22.71036148071289,21.71196937561035,21.225444793701172,21.528078079223633,0.3792521357536316,0.07306557148694992,0.04760918766260147,0.06375257670879364,0.25912535190582275
2189,955492828,334.019506,0.071194,0.7056,99.0,4,VVDS,4.0,22.476306915283203,21.480167388916016,20.716529846191406,20.39346694946289,20.419397354125977,0.0453232005238533,0.023532066494226456,0.017906883731484413,0.023373529314994812,0.09863429516553879
5813,955789697,333.903528,-0.324339,0.7263,99.0,4,VVDS,4.0,22.415082931518555,21.885698318481445,21.632387161254883,21.41972541809082,22.023426055908203,0.040365517139434814,0.032310158014297485,0.03877497464418411,0.05631118640303612,0.35761433839797974
5706,954486733,333.543361,-0.307277,0.2555,99.0,4,VVDS,4.0,22.56548309326172,22.009708404541016,21.789236068725586,21.795114517211914,22.33584976196289,0.05749168619513512,0.04022799804806709,0.05373556166887283,0.09057258814573288,0.6268647313117981
3711,955783820,334.038641,-0.263615,0.5244,99.0,4,VVDS,4.0,23.365447998046875,22.30433464050293,21.993255615234375,21.872390747070312,22.039621353149414,0.08430179953575134,0.042222779244184494,0.04601031169295311,0.07610694319009781,0.379808247089386
2246,956440060,334.039493,0.402285,0.7035,99.0,3,VVDS,3.0,22.903749465942383,21.926843643188477,21.14483642578125,20.78010368347168,20.6442813873291,0.06638592481613159,0.03643777221441269,0.02725590392947197,0.03577025234699249,0.10706910490989685
4348,953836259,333.858539,1.231591,0.3229,99.0,3,VVDS,3.0,21.175546646118164,20.176122665405273,19.794511795043945,19.515335083007812,19.492284774780273,0.014231273904442787,0.007953260093927383,0.008525374345481396,0.011313721537590027,0.04375242069363594
6138,960128555,335.410373,-0.501186,0.6788,99.0,3,VVDS,3.0,22.177122116088867,21.36810874938965,20.96829605102539,20.893539428710938,20.929702758789062,0.03779306635260582,0.02326025627553463,0.02461441606283188,0.04012306034564972,0.15203317999839783
1171,1394570789,53.282942,-27.817851,0.6254,99.0,4,VVDS,4.0,23.302099227905273,22.600101470947266,22.326217651367188,22.447160720825195,22.571792602539062,0.05547909811139107,0.03764341399073601,0.057175248861312866,0.10272582620382309,0.5255662798881531
3274,1278945441,36.883919,-4.540192,1.7712,99.0,4,VVDS,4.0,22.889793395996094,22.774229049682617,22.755165100097656,22.8331298828125,23.848751068115234,0.03959466516971588,0.04838493466377258,0.08540093153715134,0.16915099322795868,1.231520652770996
4903,1279102923,36.659295,-4.634523,1.1253,99.0,4,VVDS,4.0,23.23329734802246,23.14033317565918,22.78343963623047,22.360015869140625,22.00887680053711,0.06451667845249176,0.07605729252099991,0.09971976280212402,0.1321437954902649,0.24960969388484955
2001,958090002,334.813732,0.76738,0.7397,99.0,3,VVDS,3.0,25.69427490234375,23.0367488861084,21.655628204345703,21.209274291992188,20.88046646118164,0.7909082770347595,0.08701740950345993,0.03685767576098442,0.04889899119734764,0.1232500895857811
1422,954354612,333.770991,-0.454295,0.5946,99.0,4,VVDS,4.0,22.572376251220703,21.329069137573242,20.734643936157227,20.462568283081055,20.20291519165039,0.048004042357206345,0.01975315622985363,0.01724601350724697,0.026402296498417854,0.07017388939857483
2686,1278950779,36.698394,-4.602262,1.1937,99.0,4,VVDS,4.0,24.16288185119629,23.106342315673828,22.265193939208984,21.534839630126953,21.571151733398438,0.15984438359737396,0.0834321528673172,0.06571583449840546,0.06059844419360161,0.16099700331687927
5680,954487013,333.518436,-0.308266,0.2767,99.0,4,VVDS,4.0,23.056303024291992,22.163057327270508,21.895736694335938,21.85944366455078,21.387208938598633,0.0660884827375412,0.03690243884921074,0.045396577566862106,0.07487741112709045,0.18682478368282318
3590,958190384,334.857636,-0.175568,0.4062,99.0,3,VVDS,3.0,23.23147201538086,21.981613159179688,21.525146484375,21.1843204498291,20.91600799560547,0.07908464223146439,0.03214337304234505,0.032748594880104065,0.04468928277492523,0.13759902119636536
3739,955762861,333.906363,-0.035215,0.2877,99.0,4,VVDS,4.0,23.04445457458496,22.396696090698242,22.155183792114258,22.135942459106445,99.0,0.05687859654426575,0.04210875928401947,0.051788777112960815,0.10198909044265747,99.0
5252,1278941006,36.709941,-4.492818,0.7478,99.0,4,VVDS,4.0,25.04912567138672,23.208980560302734,22.174020767211914,21.88935661315918,21.812833786010742,0.32792800664901733,0.07790017873048782,0.05110323056578636,0.08326636254787445,0.21044206619262695
5255,1278950118,36.621024,-4.593996,0.5911,99.0,4,VVDS,4.0,25.0739803314209,22.625139236450195,21.722274780273438,21.523941040039062,21.244266510009766,0.5451076030731201,0.07409611344337463,0.05363873392343521,0.09524254500865936,0.16101078689098358
3604,955780917,334.136851,-0.229452,0.1882,99.0,4,VVDS,4.0,21.865829467773438,21.51316261291504,21.253267288208008,21.309043884277344,21.121854782104492,0.026361795142292976,0.024905972182750702,0.029790204018354416,0.06950926780700684,0.18031148612499237
1464,954350119,333.795856,-0.412046,0.7615,99.0,3,VVDS,3.0,23.634296417236328,21.81471824645996,20.740877151489258,20.229217529296875,20.250885009765625,0.1593565195798874,0.03780074790120125,0.022740013897418976,0.026489509269595146,0.08530554175376892
874,954055111,333.623272,0.131254,0.6433,99.0,3,VVDS,3.0,23.096424102783203,22.194416046142578,21.684526443481445,21.517379760742188,21.399593353271484,0.06304749101400375,0.03820226714015007,0.03696012869477272,0.05371478945016861,0.1531473845243454
2297,955468585,334.124737,0.324346,0.41,99.0,4,VVDS,4.0,23.044137954711914,22.226083755493164,22.150564193725586,21.850732803344727,22.655122756958008,0.05881164222955704,0.03719552233815193,0.053358107805252075,0.079145148396492,0.5223249197006226
2643,956270105,334.060447,0.797046,0.7118,99.0,3,VVDS,3.0,24.054094314575195,23.184965133666992,22.515817642211914,22.269287109375,22.03826141357422,0.10853998363018036,0.06623588502407074,0.05535924807190895,0.09283780306577682,0.21890002489089966
3721,955781396,334.018807,-0.235972,0.8247,99.0,4,VVDS,4.0,22.598596572875977,22.18866729736328,21.746726989746094,21.357221603393555,21.490711212158203,0.053385015577077866,0.05052361637353897,0.05112730339169502,0.07772491872310638,0.24502934515476227
5483,1273494458,36.267082,-4.436749,0.6307,99.0,4,VVDS,4.0,22.379661560058594,21.237863540649414,20.67548179626465,20.44948387145996,20.336061477661133,0.04882264882326126,0.022275958210229874,0.02248673513531685,0.03453569486737251,0.07967294752597809
1251,1394563450,53.017653,-27.754573,0.2878,99.0,4,VVDS,4.0,20.27226448059082,18.85732650756836,18.38512420654297,18.096038818359375,18.00737762451172,0.01100902073085308,0.004061304032802582,0.004796003922820091,0.006093176081776619,0.020739633589982986
3985,955000715,333.541054,0.943207,0.9675,99.0,3,VVDS,3.0,22.48339080810547,22.1484317779541,21.54378890991211,21.370758056640625,21.54776382446289,0.06585662066936493,0.0630471333861351,0.05585777387022972,0.10377510637044907,0.3327490985393524
840,958081282,334.920989,0.853465,0.2144,99.0,4,VVDS,4.0,21.761011123657227,21.1859073638916,20.941787719726562,20.834808349609375,20.951536178588867,0.02782154083251953,0.021247420459985733,0.028139857575297356,0.042512811720371246,0.2064414620399475
4462,958079950,334.859129,0.866654,0.3327,99.0,4,VVDS,4.0,22.375627517700195,21.786331176757812,21.815231323242188,21.54383087158203,21.77288055419922,0.03057623840868473,0.02490295097231865,0.043819356709718704,0.060379669070243835,0.25755053758621216
